user_id,session_id,timestamp,step,action_type,reference,platform,city,device,current_filters,impressions,prices
08527D0MD8VC,3e2a95e5727f9,1541098644,193,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,194,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,195,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,196,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,197,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,198,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,199,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,200,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,201,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,202,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,203,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,204,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,205,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,206,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098644,207,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098654,208,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098654,209,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098654,210,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098654,211,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098654,212,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098654,213,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098654,214,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098654,215,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098654,216,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098654,217,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098654,218,interaction item image,6055724,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098879,219,interaction item image,1117647,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098879,220,interaction item image,1117647,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098889,221,interaction item image,1117647,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098889,222,interaction item image,1117647,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098889,223,interaction item image,1117647,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098889,224,interaction item image,1117647,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098889,225,interaction item image,1117647,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098889,226,interaction item image,1117647,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098899,227,interaction item image,1117647,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098899,228,interaction item image,1117647,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098899,229,interaction item image,1117647,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098909,230,interaction item image,100386,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098909,231,interaction item image,100386,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098909,232,interaction item image,100386,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098909,233,interaction item image,100386,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098919,234,interaction item image,100386,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098919,235,interaction item image,100386,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098919,236,interaction item image,100386,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098919,237,interaction item image,100386,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098974,238,interaction item image,3505518,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098974,239,interaction item image,3505518,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098984,240,interaction item image,3505518,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098984,241,interaction item image,3505518,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098984,242,interaction item image,3505518,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098984,243,interaction item image,3505518,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098984,244,interaction item image,3505518,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098984,245,interaction item image,3505518,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098984,246,interaction item image,3505518,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098984,247,interaction item image,3505518,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098984,248,interaction item image,3505518,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541098984,249,interaction item image,3505518,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099004,250,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099014,251,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099014,252,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099014,253,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099014,254,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099014,255,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099024,256,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099024,257,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099024,258,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099024,259,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099024,260,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099024,261,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099024,262,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099024,263,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,264,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,265,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,266,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,267,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,268,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,269,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,270,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,271,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,272,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,273,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,274,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,275,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,276,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,277,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,278,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,279,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099034,280,interaction item image,6428984,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099054,281,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099054,282,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099054,283,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099054,284,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099064,285,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099064,286,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099064,287,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099064,288,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099064,289,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099064,290,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099064,291,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099064,292,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099064,293,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099064,294,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099064,295,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099064,296,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099064,297,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099074,298,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099074,299,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099074,300,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099074,301,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099074,302,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099074,303,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099074,304,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099074,305,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099074,306,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099084,307,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099084,308,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099084,309,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099084,310,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099084,311,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099084,312,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099084,313,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099084,314,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099084,315,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099084,316,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099084,317,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099094,318,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099094,319,interaction item image,8266350,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099104,320,clickout item,8266350,ES,"Lisbon, Portugal",desktop,,3505518|1834297|4837106|3990396|2042495|4867478|7045452|7183736|8266350|6428984|2749374|3915052|1018015|3144301|3998272|4478530|4959722|4503066|1018040|5725304|4078784|7351886|2836252|4822378|6042380,47|50|45|40|45|40|40|50|50|45|50|45|38|49|48|32|40|45|35|27|49|44|40|44|23
08527D0MD8VC,3e2a95e5727f9,1541099127,321,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099127,322,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099334,323,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099334,324,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099334,325,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099346,326,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099346,327,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099346,328,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099346,329,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099346,330,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099346,331,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099346,332,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099346,333,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099346,334,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099346,335,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099346,336,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099346,337,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099346,338,interaction item image,4451496,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099372,339,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099372,340,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099383,341,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099383,342,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099383,343,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099383,344,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099393,345,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099393,346,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099393,347,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099393,348,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099393,349,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099393,350,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099393,351,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099393,352,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099393,353,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099393,354,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099393,355,interaction item image,1032366,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099403,356,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099403,357,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099412,358,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099412,359,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099412,360,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099412,361,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099412,362,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099412,363,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099412,364,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099412,365,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099412,366,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099412,367,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099412,368,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099412,369,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099412,370,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099423,371,interaction item image,149016,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099433,372,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099433,373,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099443,374,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099443,375,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099443,376,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099443,377,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099443,378,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099453,379,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099453,380,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099453,381,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099453,382,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099453,383,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099453,384,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099453,385,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099453,386,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,387,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,388,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,389,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,390,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,391,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,392,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,393,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,394,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,395,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,396,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,397,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,398,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,399,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,400,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099463,401,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099473,402,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099473,403,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541099473,404,interaction item image,728076,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541100987,405,interaction item image,34817,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101026,406,interaction item image,34817,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101026,407,interaction item image,34817,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101026,408,interaction item image,34817,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101026,409,interaction item image,34817,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101026,410,interaction item image,34817,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101026,411,interaction item image,34817,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101026,412,interaction item image,34817,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101026,413,interaction item image,34817,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101026,414,interaction item image,34817,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101026,415,interaction item image,34817,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101026,416,interaction item image,34817,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101036,417,interaction item image,4045424,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101036,418,interaction item image,4045424,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101046,419,interaction item image,4045424,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101046,420,interaction item image,4045424,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101046,421,interaction item image,4045424,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101046,422,interaction item image,4045424,ES,"Lisbon, Portugal",desktop,,,
08527D0MD8VC,3e2a95e5727f9,1541101046,423,interaction item image,4045424,ES,"Lisbon, Portugal",desktop,,,
